,parcel,abstrprd,livearea,finbsmnt,basement,yrbuilt,totunits,stories,nocars,numbdrm,numbaths,sprice,deduct,netprice,tasp,smonth,syear,condition_AVG,condition_Excel,condition_Fair,condition_Good,condition_VGood,quality_A,quality_B,quality_C,quality_D,quality_X,gartype_Att,gartype_Att/Det,gartype_CP,gartype_Det,gartype_None,gartype_att/CP,gartype_det/CP,arcstyle_BI-LEVEL,arcstyle_CONVERSIONS,arcstyle_END UNIT,arcstyle_MIDDLE UNIT,arcstyle_ONE AND HALF-STORY,arcstyle_ONE-STORY,arcstyle_SPLIT LEVEL,arcstyle_THREE-STORY,arcstyle_TRI-LEVEL,arcstyle_TRI-LEVEL WITH BASEMENT,arcstyle_TWO AND HALF-STORY,arcstyle_TWO-STORY,qualified_Q,qualified_U,status_I,status_V,before1980
17680,05362-20-003-000,1112,2123,970,1021,1958,1,1,2,3,4,450000,0,450000,450000,2,2012,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
17681,05362-20-008-000,1112,2158,1561,2158,1958,1,1,3,4,4,545000,0,545000,545000,12,2010,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17682,05362-20-012-000,1112,2698,365,1460,1957,1,1,2,4,3,548700,0,548700,548700,6,2011,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17683,05362-21-021-000,1112,1912,887,985,1959,1,1,2,3,3,538000,3000,535000,535000,3,2011,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17684,05362-23-003-000,1112,3368,1705,1705,1968,1,1,3,4,5,545000,0,545000,545000,12,2010,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
17685,05362-24-002-000,1112,2580,2116,2228,1959,1,1,3,3,4,570000,0,570000,570000,4,2012,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17686,05362-24-006-000,1112,2256,0,0,1958,1,1,2,3,3,517500,1000,516500,516500,8,2011,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
17687,05363-01-002-000,1112,1978,0,0,1954,1,1,2,3,3,545000,5000,540000,540000,4,2012,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17688,05363-03-002-000,1112,2073,645,981,1954,1,1,2,3,3,620000,22500,597500,597500,8,2011,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
17689,05363-04-005-000,1112,1981,835,941,1957,1,1,2,3,3,500000,0,500000,500000,5,2011,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17690,05363-05-015-000,1112,2162,0,0,1957,1,1,2,3,3,509000,0,509000,509000,5,2011,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17691,05363-06-009-000,1112,2237,1150,1263,1956,1,1,2,3,4,725000,0,725000,725000,12,2011,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17692,05363-06-009-000,1112,2237,1150,1263,1956,1,1,2,3,4,355000,0,355000,355000,2,2011,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
17693,05363-06-013-000,1112,2095,0,0,1956,1,1,2,3,3,465000,0,465000,465000,10,2010,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17694,05363-06-016-000,1112,2600,1039,1039,1958,1,1,2,4,3,650000,0,650000,650000,7,2010,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17695,05363-06-020-000,1112,1799,0,0,1957,1,1,3,3,2,379000,0,379000,379000,2,2012,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17696,05363-07-006-000,1112,2305,700,737,1958,1,1,2,5,4,598150,7500,590650,590650,2,2011,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
17697,05363-08-009-000,1112,1545,1052,1052,1956,1,1,3,2,3,405800,6600,399200,399200,12,2010,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
17698,05363-08-011-000,1112,2795,750,837,1957,1,1,2,3,5,660000,0,660000,660000,3,2011,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17699,05363-08-015-000,1112,2323,1187,1187,1956,1,1,3,3,4,693500,0,693500,693500,6,2011,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17700,05363-08-016-000,1112,2203,730,951,1957,1,1,2,4,4,635000,1583,633417,633417,9,2011,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17701,05363-08-017-000,1112,2058,815,904,1957,1,1,3,3,3,500000,0,500000,500000,1,2012,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17702,05363-08-020-000,1112,2004,847,941,1957,1,1,2,4,5,491500,3920,487580,487580,5,2011,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17703,05363-08-022-000,1112,2136,0,0,1957,1,1,2,3,3,475000,0,475000,475000,11,2011,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17704,05363-09-003-000,1112,2208,0,941,1953,1,1,3,2,2,455000,0,455000,455000,9,2011,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17705,05363-10-005-000,1112,3042,790,832,1957,1,1,2,4,4,740000,0,740000,740000,8,2011,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17706,05363-11-005-000,1112,2050,813,903,1957,1,1,2,3,4,477500,0,477500,477500,9,2011,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17707,05363-11-006-000,1112,2075,750,790,1956,1,1,3,3,2,527000,0,527000,527000,6,2012,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17708,05363-11-016-000,1112,2023,350,641,1957,1,1,2,3,3,516000,2000,514000,514000,7,2010,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17709,05363-12-003-000,1112,1896,1500,1669,1955,1,1,2,3,3,643800,0,643800,643800,5,2012,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17710,05363-12-008-000,1112,1989,860,860,1956,1,1,2,3,3,615000,0,615000,615000,3,2011,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17711,05363-12-009-000,1112,2421,1795,2181,1955,1,1,2,3,3,632000,0,632000,632000,3,2011,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17712,05363-12-019-000,1112,2345,914,1076,1956,1,1,2,4,3,648200,1750,646450,646450,12,2010,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17713,05363-17-003-000,1112,2107,800,956,1956,1,1,2,3,3,559900,1503,558397,558397,9,2011,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17714,05363-17-007-000,1112,2350,927,976,1956,1,1,2,3,4,620000,0,620000,620000,4,2012,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17715,05363-17-008-000,1112,3072,370,389,1956,1,1,3,3,4,640000,0,640000,640000,6,2011,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17716,05363-17-009-000,1112,2204,1150,1225,1957,1,1,2,4,4,582500,3488,579012,579012,6,2012,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17717,05363-19-001-000,1112,1905,583,808,1957,1,1,2,3,3,460000,5000,455000,455000,11,2010,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
17718,05363-19-012-000,1112,2991,1088,1479,1964,1,1,2,4,4,648000,0,648000,648000,5,2011,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17719,05364-01-005-000,1112,2516,1025,1706,1954,1,1,2,3,3,625000,0,625000,625000,10,2011,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17720,05364-03-003-000,1112,3595,2351,2475,1955,1,1,2,2,4,1065000,0,1065000,1065000,11,2011,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17721,05364-03-006-000,1112,2390,0,0,1954,1,1,3,3,3,732600,0,732600,732600,7,2011,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17722,05364-06-003-000,1112,2440,450,501,1958,1,1,2,3,3,440000,0,440000,440000,3,2012,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
17723,05364-07-005-000,1112,1726,954,954,1955,1,1,2,3,3,605000,0,605000,605000,7,2010,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17724,05364-09-010-000,1112,2752,663,829,1956,1,1,2,3,4,735000,7000,728000,728000,6,2011,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17725,06041-03-006-000,1112,834,0,0,1941,1,1,1,2,1,80500,0,80500,80500,12,2010,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
17726,06041-03-007-000,1112,1044,0,0,1941,1,1,2,3,1,81000,0,81000,81000,9,2011,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
17727,06041-03-013-000,1112,1203,0,0,1942,1,1,2,3,2,90000,0,90000,90000,5,2012,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17728,06041-05-005-000,1112,442,0,0,1936,1,1,0,1,1,56000,1680,54320,54320,3,2012,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17729,06041-06-011-000,1112,696,174,696,1923,1,1,1,2,1,128500,4500,124000,124000,4,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17730,06041-06-014-000,1112,1451,0,282,1942,1,2,1,3,2,109900,3500,106400,106400,4,2012,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
17731,06041-06-014-000,1112,1451,0,282,1942,1,2,1,3,2,55000,0,55000,55000,3,2011,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
17732,06041-07-014-000,1112,778,0,100,1926,1,1,2,1,1,103000,3617,99383,99383,9,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17733,06041-09-003-000,1112,592,373,414,1935,1,1,1,1,1,127000,3740,123260,123260,10,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17734,06041-09-013-000,1112,1094,0,0,1948,1,1,1,3,2,145000,3000,142000,142000,12,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17735,06041-10-009-000,1112,729,0,0,1948,1,1,1,2,1,119900,2940,116960,116960,12,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17736,06041-10-009-000,1112,729,0,0,1948,1,1,1,2,1,70000,0,70000,70000,2,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
17737,06041-11-013-000,1112,854,529,557,1923,1,1,2,3,2,175000,0,175000,175000,5,2012,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17738,06041-11-013-000,1112,854,529,557,1923,1,1,2,3,2,119000,0,119000,119000,3,2012,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
17739,06041-11-013-000,1112,854,529,557,1923,1,1,2,3,2,75000,0,75000,75000,5,2011,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
17740,06041-12-006-000,1112,783,0,0,1952,1,1,2,2,1,124000,0,124000,124000,7,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17741,06041-12-009-000,1112,894,0,0,1941,1,1,0,3,1,122000,4035,117965,117965,9,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17742,06041-12-010-000,1112,843,0,157,1941,1,1,2,2,1,118000,3000,115000,115000,11,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17743,06041-12-010-000,1112,843,0,157,1941,1,1,2,2,1,66500,0,66500,66500,12,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
17744,06041-12-012-000,1112,630,0,385,1930,1,1,1,2,1,47000,0,47000,47000,5,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
17745,06041-13-013-000,1112,601,0,0,1925,1,1,0,2,1,52000,0,52000,52000,4,2011,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
17746,06041-13-014-000,1112,954,268,480,1925,1,1,1,3,2,85000,0,85000,85000,5,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
17747,06041-13-015-000,1112,751,288,378,1949,1,1,1,2,1,113000,0,113000,113000,6,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17748,06041-13-015-000,1112,751,288,378,1949,1,1,1,2,1,61500,0,61500,61500,10,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
17749,06041-14-013-000,1112,659,0,0,1942,1,1,1,2,1,102500,0,102500,102500,2,2012,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17750,06041-15-003-000,1112,780,593,780,1948,1,1,1,2,2,139000,4170,134830,134830,9,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17751,06041-15-006-000,1112,778,739,778,1948,1,1,2,2,3,149900,2091,147809,147809,2,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17752,06041-15-006-000,1112,778,739,778,1948,1,1,2,2,3,70000,0,70000,70000,8,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
17753,06041-16-017-000,1114,1039,0,0,2000,1,1,0,2,2,59000,0,59000,59000,6,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
17754,06041-17-010-000,1112,832,832,832,1958,1,1,2,2,2,80000,0,80000,80000,6,2012,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
17755,06041-18-004-000,1112,649,0,0,1947,1,1,1,2,1,60000,0,60000,60000,5,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
17756,06041-19-008-000,1112,1515,0,0,1942,1,2,4,3,2,109998,0,109998,109998,9,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
17757,06041-19-011-000,1112,684,0,352,1926,1,1,0,2,1,58250,0,58250,58250,6,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
17758,06041-19-016-000,1112,740,0,0,1947,1,1,2,2,1,125000,3750,121250,121250,5,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17759,06041-20-013-000,1112,910,0,0,1942,1,1,2,2,1,97900,2400,95500,95500,12,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17760,06041-20-021-000,1112,923,0,0,1938,1,1,1,3,1,105000,0,105000,105000,4,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17761,06041-22-001-000,1112,894,0,272,1925,1,1,1,2,1,60000,0,60000,60000,6,2011,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
17762,06041-22-029-000,1112,1340,0,0,1952,1,1,2,4,1,148000,0,148000,148000,9,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17763,06041-23-002-000,1112,1104,0,274,1925,1,1,2,2,2,174000,3796,170204,170204,3,2011,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17764,06041-23-002-000,1112,1104,0,274,1925,1,1,2,2,2,101000,0,101000,101000,8,2010,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
17765,06041-23-003-000,1112,1216,0,325,1927,1,1,0,3,2,136000,1525,134475,134475,8,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17766,06041-23-003-000,1112,1216,0,325,1927,1,1,0,3,2,110500,0,110500,110500,7,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
17767,06041-23-014-000,1112,670,0,0,1949,1,1,3,2,1,148000,4982,143018,143018,4,2012,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17768,06041-23-018-000,1112,871,0,364,1927,1,1,0,2,1,66000,0,66000,66000,5,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
17769,06041-24-006-000,1112,746,0,0,1948,1,1,1,2,1,128000,2000,126000,126000,8,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17770,06041-24-006-000,1112,746,0,0,1948,1,1,1,2,1,94000,0,94000,94000,7,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
17771,06041-24-012-000,1112,747,0,0,1948,1,1,1,2,1,65000,0,65000,65000,6,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
17772,06041-24-020-000,1112,928,882,928,1952,1,1,2,2,2,179000,4000,175000,175000,3,2011,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17773,06041-28-015-000,1112,844,308,363,1925,1,1,2,2,3,50000,0,50000,50000,3,2012,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
17774,06041-28-016-000,1112,675,0,0,1948,1,1,1,2,1,88000,0,88000,88000,1,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17775,06041-28-016-000,1112,675,0,0,1948,1,1,1,2,1,78000,0,78000,78000,5,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
17776,06041-29-005-000,1112,779,779,779,1952,1,1,0,2,2,90000,0,90000,90000,5,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
17777,06041-29-006-000,1112,685,290,386,1933,1,1,3,2,1,150000,2500,147500,147500,6,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17778,06041-30-003-000,1112,604,0,280,1927,1,1,0,1,1,106000,4208,101792,101792,4,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17779,06041-30-003-000,1112,604,0,280,1927,1,1,0,1,1,20250,0,20250,20250,12,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
17780,06041-30-006-000,1112,916,0,0,1941,1,1,2,3,1,88000,0,88000,88000,4,2012,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17781,06041-30-017-000,1112,710,0,0,1953,1,1,0,2,1,123500,0,123500,123500,11,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17782,06041-32-015-000,1112,752,0,0,1951,1,1,0,2,1,72900,0,72900,72900,6,2012,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17783,06041-33-001-000,1112,827,0,0,1951,1,1,0,2,1,78000,0,78000,78000,8,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
17784,06041-36-010-000,1112,997,997,997,1957,1,1,3,3,2,167500,4000,163500,163500,12,2011,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17785,06041-41-014-014,1130,1370,0,0,2003,1,1,0,3,2,145000,4323,140677,140677,2,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
17786,06041-41-027-027,1130,1315,0,0,2003,1,1,0,3,2,157000,3140,153860,153860,5,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
17787,06041-41-032-032,1130,1315,0,0,2003,1,1,0,3,2,140000,0,140000,140000,10,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
17788,06042-01-005-000,1112,1559,0,0,1915,1,1,2,3,2,193900,4307,189593,189593,3,2012,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
17789,06042-01-005-000,1112,1559,0,0,1915,1,1,2,3,2,40214,0,40214,40214,9,2011,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
17790,06042-02-009-000,1112,725,689,725,1929,1,1,0,2,2,176000,0,176000,176000,7,2010,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
17791,06042-02-020-000,1114,828,787,828,1947,1,1,2,2,2,164200,2000,162200,162200,2,2012,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
17792,06042-03-019-000,1114,840,420,840,1948,1,1,2,2,2,124000,3000,121000,121000,4,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
